Time (UTC),Range (km),Azimuth (deg),Elevation (deg),d Range/dt (km/s),d Azimuth/dt (deg/s),d Elevation/dt (deg/s),One Way Light Time (s)
2025-03-03T04:50:00,360237.54282208957,6.232427749303796,38.23736663327307,0.07359955634402349,-0.005154002195952617,0.0003721363724151531,1.2016231002785587
2025-03-03T04:51:00,360242.0007778537,5.923075026625679,38.259142427459274,0.07499903358636217,-0.005157725000550403,0.0003537193671376004,1.2016379704183677
2025-03-03T04:52:00,360246.5427168056,5.6135043864765475,38.27981248094905,0.07639902208677385,-0.005161265948359453,0.00033527854412969963,1.2016531206959369
2025-03-03T04:53:00,360251.16866864223,5.303726768280134,38.29937540011492,0.077799489129316,-0.005164624113104282,0.0003168150858685268,1.201668551210325
2025-03-03T04:54:00,360255.87866380793,4.993753166095537,38.31782986236993,0.07920040197145095,-0.005167798614605371,0.000298330181997289,1.2016842620630837
2025-03-03T04:55:00,360260.6727253118,4.683594624519139,38.33517461695912,0.08060172785069097,-0.005170788619382848,0.00027982502888617246,1.201700253330962
2025-03-03T04:56:00,360265.55087972677,4.37326223762062,38.351408484861985,0.08200343397703747,-0.005173593341130837,0.00026130082937084556,1.2017165251025987
2025-03-03T04:57:00,360270.5131460784,4.062767144338688,38.36653035964912,0.08340548754170118,-0.005176212041277406,0.00024275879227711586,1.2017330774414559
2025-03-03T04:58:00,360275.5595443509,3.752120526913392,38.38053920747725,0.08480785571160132,-0.005178644029417356,0.00022420013212377172,1.2017499104141938
2025-03-03T04:59:00,360280.69009234925,3.44133360757026,38.393434067529206,0.0862105056318011,-0.005180888663770219,0.0002056260687186933,1.2017670240802032
2025-03-03T05:00:00,360285.90480871644,3.1304176460124395,38.40521405220825,0.08761340442410914,-0.005182945351582229,0.0001870378268006796,1.2017844185016704
2025-03-03T05:01:00,360291.20370739565,2.819383935578994,38.41587834766312,0.08901651919180043,-0.005184813549537694,0.00016843663559938196,1.201802093725105
2025-03-03T05:02:00,360296.5867949519,2.5082437998153027,38.42542621414626,0.0904198170222883,-0.0051864927641223305,0.00014982372841767784,1.2018200497724059
2025-03-03T05:03:00,360302.0540868023,2.197008592174695,38.433856985566976,0.09182326497506121,-0.005187982551868122,0.00013120034239933858,1.2018382866949986
2025-03-03T05:04:00,360307.60559095035,1.8856896903267848,38.44117007039228,0.09322683009472005,-0.00518928251971972,0.00011256771797262217,1.2018568045195797
2025-03-03T05:05:00,360313.2413080267,1.574298493074371,38.447364951824326,0.09463047941182501,-0.005190392325289163,9.392709844812798e-05,1.2018756032482538
2025-03-03T05:06:00,360318.9612474793,1.2628464200660645,38.45244118730407,0.09603417993051439,-0.005191311677007818,7.52797297826145e-05,1.2018946829125345
2025-03-03T05:07:00,360324.76541143726,0.951344905996841,38.456398409319675,0.0974378986418761,-0.005192040334390999,5.6626860011882905e-05,1.2019140435195246
