Time (UTC),Range (km),Azimuth (deg),Elevation (deg),d Range/dt (km/s),d Azimuth/dt (deg/s),d Elevation/dt (deg/s),One Way Light Time (s)
2025-03-09T20:36:00,548613.1560774897,157.75280279289333,34.21733297931173,0.5959592354851253,0.004647192827218203,0.0011694751628596547,1.8299765102079049
2025-03-09T20:37:00,548648.9554566605,158.03190679820227,34.28707856406167,0.597353773566355,0.004656261743229481,0.0011553683591698513,1.8300959240831216
2025-03-09T20:38:00,548684.8385689328,158.3115527124765,34.35597606913573,0.598750302628301,0.004665256189092561,0.0011412059022780784,1.8302156172619017
2025-03-09T20:39:00,548720.805533052,158.59173601993925,34.424022167645816,0.6001487968631674,0.004674174579709182,0.0011269882042588774,1.8303355901403366
2025-03-09T20:40:00,548756.8564646287,158.87245210948396,34.491213557497595,0.6015492304259755,0.004683015331242316,0.0011127156881536977,1.8304558431040607
2025-03-09T20:41:00,548792.9914792057,159.1536962752997,34.557546962570626,0.6029515774296241,0.004691776861715753,0.001098388787960146,1.8305763765384842
2025-03-09T20:42:00,548829.210690817,159.43546371671852,34.62301913311413,0.6043558119482668,0.004700457591551702,0.001084007948658943,1.8306971908239833
2025-03-09T20:43:00,548865.5142134303,159.7177495386631,34.68762684666419,0.6057619080149328,0.004709055944162006,0.0010695736262070624,1.8308182863407136
2025-03-09T20:44:00,548901.9021564742,160.00054875100898,34.75136690792618,0.6071698396305392,0.004717570346453614,0.0010550862875848292,1.830939663453689
2025-03-09T20:45:00,548938.3746307734,160.28385626992574,34.81423615047068,0.6085795807530863,0.004725999229502515,0.001040546410737035,1.8310613225325822
2025-03-09T20:46:00,548974.9317426282,160.56766691702487,34.87623143635848,0.6099911053095335,0.00473434102904878,0.0010259544846258411,1.8311832639319703
2025-03-09T20:47:00,549011.573598249,160.85197542050244,34.93734965757799,0.6114043871876715,0.004742594186159785,0.0010113110091765657,1.8313054880061352
2025-03-09T20:48:00,549048.300303791,161.13677641546562,34.99758773669429,0.6128194002370302,0.004750757147828527,0.0009966164952631559,1.8314279951091732
2025-03-09T20:49:00,549085.1119608283,161.42206444347937,35.056942626744664,0.6142361182773399,0.004758828367509419,0.0009818714647319266,1.8315507855798971
2025-03-09T20:50:00,549122.008670842,161.70783395380687,35.115411312660214,0.6156545150909976,0.004766806305796185,0.0009670764503332942,1.831673859756812
2025-03-09T20:51:00,549158.9905353343,161.9940793038482,35.172990811915014,0.6170745644236062,0.004774689431035032,0.0009522319956925279,1.8317972179784943
2025-03-09T20:52:00,549196.0576511325,162.2807947587959,35.22967817442264,0.6184962399925462,0.004782476219874009,0.0009373386553190282,1.8319208605679211
2025-03-09T20:53:00,549233.2101164745,162.56797449328332,35.28547048419514,0.6199195154766928,0.004790165157975627,0.000922396994507197,1.8320447878527837
