Time (UTC),Range (km),Azimuth (deg),Elevation (deg),d Range/dt (km/s),d Azimuth/dt (deg/s),d Elevation/dt (deg/s),One Way Light Time (s)
2025-03-07T15:50:00,425540.8311503924,109.81982803639019,10.428977283886336,0.2768748246349726,0.002841506102561436,0.0028613955470898037,1.4194514231255022
2025-03-07T15:51:00,425557.4611019377,109.99046674565763,10.600571402243087,0.27745786004120987,0.002846459990448473,0.0028584031069475795,1.419506894672906
2025-03-07T15:52:00,425574.1262045955,110.16140433016857,10.771985019361864,0.2780465254496538,0.002851468624755707,0.002855378810166438,1.419562483471801
2025-03-07T15:53:00,425590.8267958891,110.33264407724236,10.943216218639407,0.2786408123565387,0.002856532089951453,0.002852322483079718,1.4196181906480423
2025-03-07T15:54:00,425607.5632152996,110.50418927927916,11.114263073354616,0.2792407121470104,0.002861650470738071,0.0028492339502386977,1.4196740173340172
2025-03-07T15:55:00,425624.3357943465,110.67604323374603,11.285123645144903,0.2798462161169937,0.0028668238519718964,0.002846113034409176,1.4197299646355563
2025-03-07T15:56:00,425641.1448714807,110.84820924322388,11.455795986014964,0.28045731544087893,0.0028720523186562606,0.002842959556571715,1.4197860336816102
2025-03-07T15:57:00,425657.99078462913,111.02069061540196,11.626278137182577,0.28107400118767334,0.0028773359558676975,0.002839773335918618,1.419842225599382
2025-03-07T15:58:00,425674.873863709,111.19349066304135,11.796568127894089,0.2816962643375449,0.0028826748486791348,0.0028365541898516845,1.4198985414893557
2025-03-07T15:59:00,425691.7944480428,111.366612704055,11.966663977811091,0.2823240957437996,0.0028880690821598016,0.0028333019339824156,1.4199549824833915
2025-03-07T16:00:00,425708.7528664348,111.5400600614123,12.136563694059596,0.28295748617646055,0.002893518741258028,0.00283001638212875,1.4200115496782608
2025-03-07T16:01:00,425725.7494571086,111.71383606321362,12.30626527394948,0.2835964262792938,0.002899023910807152,0.002826697346316001,1.420068244202156
2025-03-07T16:02:00,425742.7845477589,111.88794404260786,12.475766702054491,0.28424090661266455,0.0029045846754059933,0.0028233446367735495,1.42012506714815
2025-03-07T16:03:00,425759.85847546416,112.06238733785236,12.645065952915202,0.2848909176110439,0.0029102011194233565,0.0028199580619362344,1.4201820196406147
2025-03-07T16:04:00,425776.97156929265,112.23716929221177,12.81416098845553,0.2855464496207043,0.002915873326882814,0.0028165374284421793,1.4202391027772043
2025-03-07T16:05:00,425794.1241601487,112.41229325402084,12.983049759321132,0.28620749287760106,0.0029216013814351814,0.0028130825411324,1.420296317661696
2025-03-07T16:06:00,425811.3165784102,112.58776257659397,13.151730204372685,0.286874037514143,0.0029273853662874286,0.002809593203051493,1.4203536653961126
2025-03-07T16:07:00,425828.54915382614,112.76358061823619,13.320200250610023,0.2875460735582953,0.002933225364141021,0.00280606921544671,1.4204111470803786
2025-03-07T16:08:00,425845.8222180568,112.93975074220353,13.488457813398902,0.28822359092900207,0.0029391214571358524,0.0028025103777687336,1.4204687638207927
2025-03-07T16:09:00,425863.13609468023,113.11627631662775,13.656500794968514,0.2889065794570609,0.002945073726751975,0.0027989164876710557,1.4205265166966952
2025-03-07T16:10:00,425880.49111659697,113.2931607145654,13.824327086762468,0.2895950288485256,0.0029510822538020894,0.002795287341011855,1.4205844068185232
2025-03-07T16:11:00,425897.88760618604,113.47040731382296,13.99193456649727,0.29028892872733536,0.002957147118295688,0.0027916227318540497,1.420642435261617
2025-03-07T16:12:00,425915.3258950691,113.64801949707493,14.159321100917644,0.29098826859228666,0.0029632683994403382,0.0027879224524663447,1.4207006031321476
2025-03-07T16:13:00,425932.8063093059,113.82600065167088,14.32648454352697,0.2916930378499494,0.0029694461755186297,0.002784186293324985,1.4207589115177337
2025-03-07T16:14:00,425950.32916937803,114.00435416959232,14.493422734495297,0.29240322581435585,0.0029756805238167084,0.0027804140431151284,1.4208173614873865
2025-03-07T16:15:00,425967.8948025075,114.18308344748931,14.660133502330186,0.29311882168046655,0.0029819715205964426,0.0027766054887327315,1.4208759541326001
2025-03-07T16:16:00,425985.5035353302,114.36219188653982,14.826614662687554,0.29383981454086605,0.0029883192409946584,0.0027727604152871337,1.420934690542916
2025-03-07T16:17:00,426003.1556888473,114.54168289236725,14.992864017575661,0.29456619339577017,0.002994723758930316,0.002768878606102917,1.420993571789079
2025-03-07T16:18:00,426020.85158581863,114.72155987501809,15.158879356309342,0.2952979471374606,0.0030011851470549762,0.0027649598427228225,1.421052598947698
2025-03-07T16:19:00,426038.5915509025,114.90182624885435,15.324658455376245,0.29603506455119,0.00300770347667428,0.0027610039049115547,1.4211117731017189
2025-03-07T16:20:00,426056.37590056803,115.08248543244476,15.490199076962796,0.2967775343350523,0.0030142788176331626,0.0027570105706580124,1.4211710953067673
2025-03-07T16:21:00,426074.20496056933,115.26354084855765,15.65549897127198,0.2975253450648072,0.0030209112382985374,0.002752979616180225,1.4212305666494427
2025-03-07T16:22:00,426092.07904851297,115.44499592396882,15.820555873980494,0.2982784852296714,0.0030276008054131312,0.002748910815928747,1.4212901881891673
2025-03-07T16:23:00,426109.9984862847,115.62685408944377,15.98536750787654,0.299036943207021,0.003034347584058178,0.002744803942591399,1.4213499609996352
2025-03-07T16:24:00,426127.9635875764,115.80911877955171,16.14993158101463,0.2998007072878286,0.0030411516375214265,0.0027406587670979355,1.4214098861272098
2025-03-07T16:25:00,426145.9746753775,115.99179343266617,16.314245789041465,0.3005697656416153,0.003048013027276626,0.0027364750586257,1.4214699646492688
2025-03-07T16:26:00,426164.0320669607,116.17488149076212,16.478307813007238,0.30134410634676634,0.003054931812839065,0.0027322525846047814,1.42153019762412
